"ID","Label","Level","Implement"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_219_BrRight_.Definition","R.4[2].[t]*.[r][219].Definition A planned speed restri...","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_220_BrRight_","R.4[2].[t]*.[r][220]","4","FALSE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_220_BrRight_.Term","R.4[2].[t]*.[r][220].Term TRACK CONDITION","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_220_BrRight_.Definition","R.4[2].[t]*.[r][220].Definition Information transmitte...","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_221_BrRight_","R.4[2].[t]*.[r][221]","4","FALSE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_221_BrRight_.Term","R.4[2].[t]*.[r][221].Term TRACK DESCRIPTION","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_221_BrRight_.Definition","R.4[2].[t]*.[r][221].Definition","5","FALSE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_221_BrRight_.Definition._BrLeft_1_BrRight_","R.4[2].[t]*.[r][221].Definition.[1] Information complement...","6","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_221_BrRight_.Definition._BrLeft_2_BrRight_","R.4[2].[t]*.[r][221].Definition.[2] Optionally, it can con...","6","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_222_BrRight_","R.4[2].[t]*.[r][222]","4","FALSE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_222_BrRight_.Term","R.4[2].[t]*.[r][222].Term TRACK FREE","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_222_BrRight_.Definition","R.4[2].[t]*.[r][222].Definition A route being detected...","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_223_BrRight_","R.4[2].[t]*.[r][223]","4","FALSE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_223_BrRight_.Term","R.4[2].[t]*.[r][223].Term TRACK GEOMETRY","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_223_BrRight_.Definition","R.4[2].[t]*.[r][223].Definition The physical arrangeme...","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_224_BrRight_","R.4[2].[t]*.[r][224]","4","FALSE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_224_BrRight_.Term","R.4[2].[t]*.[r][224].Term TRACK OCCUPIED","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_224_BrRight_.Definition","R.4[2].[t]*.[r][224].Definition An object in a route t...","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_225_BrRight_","R.4[2].[t]*.[r][225]","4","FALSE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_225_BrRight_.Term","R.4[2].[t]*.[r][225].Term TRACKSIDE EQUIPMENT","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_225_BrRight_.Definition","R.4[2].[t]*.[r][225].Definition The equipment with the...","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_226_BrRight_","R.4[2].[t]*.[r][226]","4","FALSE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_226_BrRight_.Term","R.4[2].[t]*.[r][226].Term TRACK-TO-TRAIN TRANSMI...","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_226_BrRight_.Definition","R.4[2].[t]*.[r][226].Definition The transmission of ER...","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_227_BrRight_","R.4[2].[t]*.[r][227]","4","FALSE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_227_BrRight_.Term","R.4[2].[t]*.[r][227].Term TRACTION UNIT","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_227_BrRight_.Definition","R.4[2].[t]*.[r][227].Definition A powered vehicle able...","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_228_BrRight_","R.4[2].[t]*.[r][228]","4","FALSE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_228_BrRight_.Term","R.4[2].[t]*.[r][228].Term TRAIN","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_228_BrRight_.Definition","R.4[2].[t]*.[r][228].Definition One or more railway ve...","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_229_BrRight_","R.4[2].[t]*.[r][229]","4","FALSE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_229_BrRight_.Term","R.4[2].[t]*.[r][229].Term TRAIN DATA","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_229_BrRight_.Definition","R.4[2].[t]*.[r][229].Definition Defined set of data wh...","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_230_BrRight_","R.4[2].[t]*.[r][230]","4","FALSE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_230_BrRight_.Term","R.4[2].[t]*.[r][230].Term TRAIN DETECTION","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_230_BrRight_.Definition","R.4[2].[t]*.[r][230].Definition The proof of the prese...","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_231_BrRight_","R.4[2].[t]*.[r][231]","4","FALSE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_231_BrRight_.Term","R.4[2].[t]*.[r][231].Term TRAIN INTEGRITY","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_231_BrRight_.Definition","R.4[2].[t]*.[r][231].Definition The level of belief in...","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_232_BrRight_","R.4[2].[t]*.[r][232]","4","FALSE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_232_BrRight_.Term","R.4[2].[t]*.[r][232].Term TRAIN INTERFACE UNIT","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_232_BrRight_.Definition","R.4[2].[t]*.[r][232].Definition The unit, inside the E...","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_233_BrRight_","R.4[2].[t]*.[r][233]","4","FALSE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_233_BrRight_.Term","R.4[2].[t]*.[r][233].Term TRAIN MOVEMENT","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_233_BrRight_.Definition","R.4[2].[t]*.[r][233].Definition When vehicles are move...","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_234_BrRight_","R.4[2].[t]*.[r][234]","4","FALSE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_234_BrRight_.Term","R.4[2].[t]*.[r][234].Term TRAIN POSITION CONFIDE...","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_234_BrRight_.Definition","R.4[2].[t]*.[r][234].Definition","5","FALSE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_234_BrRight_.Definition._BrLeft_1_BrRight_","R.4[2].[t]*.[r][234].Definition.[1] The distance interval ...","6","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_234_BrRight_.Definition._BrLeft_2_BrRight_","R.4[2].[t]*.[r][234].Definition.[2] It comprises the odome...","6","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_235_BrRight_","R.4[2].[t]*.[r][235]","4","FALSE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_235_BrRight_.Term","R.4[2].[t]*.[r][235].Term TRAIN RUNNING NUMBER","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_235_BrRight_.Definition","R.4[2].[t]*.[r][235].Definition A number under which t...","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_236_BrRight_","R.4[2].[t]*.[r][236]","4","FALSE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_236_BrRight_.Term","R.4[2].[t]*.[r][236].Term TRAIN TRIP","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_236_BrRight_.Definition","R.4[2].[t]*.[r][236].Definition Initiated when a train...","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_237_BrRight_","R.4[2].[t]*.[r][237]","4","FALSE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_237_BrRight_.Term","R.4[2].[t]*.[r][237].Term TRAIN-TO-TRACK TRANSMI...","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_237_BrRight_.Definition","R.4[2].[t]*.[r][237].Definition The transmission of ER...","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_238_BrRight_","R.4[2].[t]*.[r][238]","4","FALSE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_238_BrRight_.Term","R.4[2].[t]*.[r][238].Term TRANSITIONS","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_238_BrRight_.Definition","R.4[2].[t]*.[r][238].Definition The controlled changes...","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_239_BrRight_","R.4[2].[t]*.[r][239]","4","FALSE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_239_BrRight_.Term","R.4[2].[t]*.[r][239].Term TRANSPONDER","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_239_BrRight_.Definition","R.4[2].[t]*.[r][239].Definition See Balise and Eurobalise","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_240_BrRight_","R.4[2].[t]*.[r][240]","4","FALSE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_240_BrRight_.Term","R.4[2].[t]*.[r][240].Term TRIP MODE","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_240_BrRight_.Definition","R.4[2].[t]*.[r][240].Definition ERTMS/ETCSERTMS/ETCS o...","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_241_BrRight_","R.4[2].[t]*.[r][241]","4","FALSE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_241_BrRight_.Term","R.4[2].[t]*.[r][241].Term UNCOMMISSIONED AREA","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_241_BrRight_.Definition","R.4[2].[t]*.[r][241].Definition Piece of track where E...","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_242_BrRight_","R.4[2].[t]*.[r][242]","4","FALSE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_242_BrRight_.Term","R.4[2].[t]*.[r][242].Term UNDER-READING AMOUNT","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_242_BrRight_.Definition","R.4[2].[t]*.[r][242].Definition The distance the train...","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_243_BrRight_","R.4[2].[t]*.[r][243]","4","FALSE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_243_BrRight_.Term","R.4[2].[t]*.[r][243].Term UNFITTED AREA","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_243_BrRight_.Definition","R.4[2].[t]*.[r][243].Definition See NON-EQUIPPED LINE","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_244_BrRight_","R.4[2].[t]*.[r][244]","4","FALSE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_244_BrRight_.Term","R.4[2].[t]*.[r][244].Term UNFITTED MODE","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_244_BrRight_.Definition","R.4[2].[t]*.[r][244].Definition ERTMS/ETCS on-board eq...","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_245_BrRight_","R.4[2].[t]*.[r][245]","4","FALSE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_245_BrRight_.Term","R.4[2].[t]*.[r][245].Term UNPROTECTED WRONG SIDE...","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_245_BrRight_.Definition","R.4[2].[t]*.[r][245].Definition A wrong side failure w...","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_246_BrRight_","R.4[2].[t]*.[r][246]","4","FALSE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_246_BrRight_.Term","R.4[2].[t]*.[r][246].Term VALIDATION","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_246_BrRight_.Definition","R.4[2].[t]*.[r][246].Definition Confirmation by examin...","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_247_BrRight_","R.4[2].[t]*.[r][247]","4","FALSE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_247_BrRight_.Term","R.4[2].[t]*.[r][247].Term VALIDATOR","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_247_BrRight_.Definition","R.4[2].[t]*.[r][247].Definition The person or agent ap...","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_248_BrRight_","R.4[2].[t]*.[r][248]","4","FALSE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_248_BrRight_.Term","R.4[2].[t]*.[r][248].Term VARIABLE","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_248_BrRight_.Definition","R.4[2].[t]*.[r][248].Definition A set of bits which ar...","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_249_BrRight_","R.4[2].[t]*.[r][249]","4","FALSE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_249_BrRight_.Term","R.4[2].[t]*.[r][249].Term VERIFICATION","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_249_BrRight_.Definition","R.4[2].[t]*.[r][249].Definition Confirmation, by exami...","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_250_BrRight_","R.4[2].[t]*.[r][250]","4","FALSE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_250_BrRight_.Term","R.4[2].[t]*.[r][250].Term VERIFIER","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_250_BrRight_.Definition","R.4[2].[t]*.[r][250].Definition The person or agent ap...","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_251_BrRight_","R.4[2].[t]*.[r][251]","4","FALSE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_251_BrRight_.Term","R.4[2].[t]*.[r][251].Term VIRTUAL BALISE COVER","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_251_BrRight_.Definition","R.4[2].[t]*.[r][251].Definition A specific marker in b...","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_252_BrRight_","R.4[2].[t]*.[r][252]","4","FALSE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_252_BrRight_.Term","R.4[2].[t]*.[r][252].Term VITAL","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_252_BrRight_.Definition","R.4[2].[t]*.[r][252].Definition A description applied ...","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_253_BrRight_","R.4[2].[t]*.[r][253]","4","FALSE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_253_BrRight_.Term","R.4[2].[t]*.[r][253].Term WARNING","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_253_BrRight_.Definition","R.4[2].[t]*.[r][253].Definition Audible and/or visual ...","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_254_BrRight_","R.4[2].[t]*.[r][254]","4","FALSE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_254_BrRight_.Term","R.4[2].[t]*.[r][254].Term WHEELSLIDE","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_254_BrRight_.Definition","R.4[2].[t]*.[r][254].Definition When a braked wheel lo...","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_255_BrRight_","R.4[2].[t]*.[r][255]","4","FALSE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_255_BrRight_.Term","R.4[2].[t]*.[r][255].Term WHEELSLIP","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_255_BrRight_.Definition","R.4[2].[t]*.[r][255].Definition When a traction-driven...","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_256_BrRight_","R.4[2].[t]*.[r][256]","4","FALSE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_256_BrRight_.Term","R.4[2].[t]*.[r][256].Term WRONG SIDE FAILURE","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_256_BrRight_.Definition","R.4[2].[t]*.[r][256].Definition An equipment failure t...","5","TRUE"
"_R.5","R.5 Abbreviations","2","TRUE"
"_R.5_BrLeft_2_BrRight_","R.5[2]","2","FALSE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_","R.5[2].[t]*","3","FALSE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_1_BrRight_","R.5[2].[t]*.[r][1]","4","FALSE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_1_BrRight_.Term","R.5[2].[t]*.[r][1].Term ACK","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_1_BrRight_.Definition","R.5[2].[t]*.[r][1].Definition Acknowledgement","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_2_BrRight_","R.5[2].[t]*.[r][2]","4","FALSE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_2_BrRight_.Term","R.5[2].[t]*.[r][2].Term ASP","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_2_BrRight_.Definition","R.5[2].[t]*.[r][2].Definition Axle Load speed Profile","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_3_BrRight_","R.5[2].[t]*.[r][3]","4","FALSE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_3_BrRight_.Term","R.5[2].[t]*.[r][3].Term ATC","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_3_BrRight_.Definition","R.5[2].[t]*.[r][3].Definition Automatic Train Control","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_4_BrRight_","R.5[2].[t]*.[r][4]","4","FALSE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_4_BrRight_.Term","R.5[2].[t]*.[r][4].Term ATO","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_4_BrRight_.Definition","R.5[2].[t]*.[r][4].Definition Automatic Train Operation","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_5_BrRight_","R.5[2].[t]*.[r][5]","4","FALSE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_5_BrRight_.Term","R.5[2].[t]*.[r][5].Term ATP","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_5_BrRight_.Definition","R.5[2].[t]*.[r][5].Definition Automatic Train Protec...","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_6_BrRight_","R.5[2].[t]*.[r][6]","4","FALSE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_6_BrRight_.Term","R.5[2].[t]*.[r][6].Term BTM","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_6_BrRight_.Definition","R.5[2].[t]*.[r][6].Definition Balise Transmission Mo...","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_7_BrRight_","R.5[2].[t]*.[r][7]","4","FALSE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_7_BrRight_.Term","R.5[2].[t]*.[r][7].Term CEN","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_7_BrRight_.Definition","R.5[2].[t]*.[r][7].Definition Comité Européen de Nor...","5","TRUE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_8_BrRight_","R.5[2].[t]*.[r][8]","4","FALSE"
"_R.5_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_8_BrRight_.Term","R.5[2].[t]*.[r][8].Term CENELEC","5","TRUE"
